X Y Z
-485564.156250 -1116264.375000 251.020004 
-485563.250000 -1116261.875000 251.029999 
-485560.750000 -1116241.750000 250.919998 
-485560.250000 -1116238.250000 250.899994 
-485561.468750 -1116256.625000 251.009995 
-485557.812500 -1116229.125000 250.889999 
-485561.593750 -1116266.375000 251.070007 
-485561.968750 -1116263.625000 251.000000 
-485557.375000 -1116233.750000 250.910004 
-485556.781250 -1116225.750000 250.910004 
-485557.718750 -1116239.500000 250.960007 
-485555.906250 -1116229.375000 250.929993 
-485556.468750 -1116227.750000 250.869995 
-485558.000000 -1116260.500000 251.000000 
-485556.375000 -1116244.000000 250.949997 
-485557.312500 -1116263.125000 251.059998 
-485554.593750 -1116241.125000 250.929993 
-485554.125000 -1116243.750000 251.000000 
-485556.312500 -1116269.500000 251.000000 
-485554.218750 -1116255.875000 250.990005 
-485553.812500 -1116252.250000 251.020004 
-485553.125000 -1116241.875000 250.979996 
-485549.593750 -1116222.000000 250.889999 
-485549.125000 -1116228.000000 250.889999 
-485548.500000 -1116225.250000 250.919998 
-485604.812500 -1116283.750000 251.130005 
-485603.781250 -1116287.625000 251.190002 
-485606.343750 -1116309.875000 251.160004 
-485604.781250 -1116302.625000 251.190002 
-485605.375000 -1116312.000000 251.190002 
-485603.187500 -1116296.250000 251.149994 
-485603.968750 -1116306.625000 251.149994 
-485601.875000 -1116290.875000 251.149994 
-485601.875000 -1116300.000000 251.190002 
-485602.343750 -1116313.750000 251.149994 
-485601.250000 -1116302.875000 251.149994 
-485600.625000 -1116300.250000 251.179993 
-485600.250000 -1116305.250000 251.130005 
-485597.468750 -1116286.500000 251.160004 
-485597.687500 -1116283.625000 251.199997 
-485595.968750 -1116273.625000 251.110001 
-485598.812500 -1116303.125000 251.110001 
-485598.875000 -1116301.000000 251.139999 
-485598.718750 -1116298.750000 251.179993 
-485598.281250 -1116296.125000 251.179993 
-485598.437500 -1116306.625000 251.160004 
-485597.843750 -1116301.375000 251.110001 
-485593.843750 -1116280.250000 251.210007 
-485593.187500 -1116269.875000 251.070007 
-485594.718750 -1116296.125000 251.179993 
-485593.718750 -1116286.125000 251.169998 
-485592.218750 -1116274.500000 251.169998 
-485591.281250 -1116265.875000 251.039993 
-485593.750000 -1116296.000000 251.169998 
-485593.281250 -1116289.000000 251.199997 
-485592.906250 -1116298.625000 251.119995 
-485589.937500 -1116281.375000 251.169998 
-485587.062500 -1116266.375000 251.059998 
-485591.062500 -1116301.875000 251.169998 
-485589.968750 -1116293.625000 251.190002 
-485587.968750 -1116277.625000 251.199997 
-485589.000000 -1116295.250000 251.139999 
-485588.875000 -1116292.375000 251.190002 
-485586.656250 -1116282.750000 251.199997 
-485587.062500 -1116295.375000 251.110001 
-485585.187500 -1116293.750000 251.139999 
-485582.625000 -1116272.250000 251.160004 
-485587.343750 -1116313.625000 251.139999 
-485586.187500 -1116308.750000 251.160004 
-485585.656250 -1116299.875000 251.169998 
-485582.125000 -1116280.625000 251.179993 
-485581.250000 -1116275.125000 251.139999 
-485583.812500 -1116303.125000 251.139999 
-485580.093750 -1116270.250000 251.160004 
-485582.250000 -1116300.875000 251.149994 
-485581.437500 -1116289.875000 251.149994 
-485582.687500 -1116308.500000 251.130005 
-485582.437500 -1116305.000000 251.179993 
-485578.000000 -1116273.875000 251.119995 
-485580.031250 -1116297.250000 251.190002 
-485580.406250 -1116309.750000 251.119995 
-485580.031250 -1116303.875000 251.160004 
-485579.812500 -1116300.500000 251.139999 
-485575.875000 -1116268.750000 251.119995 
-485575.562500 -1116278.000000 251.149994 
-485577.281250 -1116296.250000 251.169998 
-485572.500000 -1116271.125000 251.080002 
-485576.406250 -1116313.750000 251.149994 
-485575.531250 -1116305.375000 251.130005 
-485576.000000 -1116316.875000 251.229996 
-485571.500000 -1116284.250000 251.139999 
-485570.375000 -1116285.750000 251.100006 
-485569.656250 -1116275.375000 251.130005 
-485573.125000 -1116310.375000 251.130005 
-485569.437500 -1116288.500000 251.149994 
-485569.750000 -1116285.000000 251.110001 
-485568.750000 -1116278.125000 251.089996 
-485567.937500 -1116272.500000 251.110001 
-485572.156250 -1116312.375000 251.190002 
-485571.437500 -1116309.000000 251.130005 
-485567.531250 -1116275.375000 251.080002 
-485567.781250 -1116287.250000 251.130005 
-485566.406250 -1116279.250000 251.119995 
-485567.312500 -1116291.125000 251.089996 
-485566.718750 -1116283.750000 251.130005 
-485565.906250 -1116289.750000 251.080002 
-485563.625000 -1116269.250000 251.080002 
-485565.687500 -1116293.750000 251.130005 
-485563.656250 -1116280.125000 251.070007 
-485566.187500 -1116310.875000 251.190002 
-485561.562500 -1116277.375000 251.050003 
-485560.531250 -1116281.000000 251.089996 
-485564.218750 -1116316.750000 251.179993 
-485564.375000 -1116314.375000 251.160004 
-485562.593750 -1116301.000000 251.149994 
-485560.937500 -1116286.750000 251.070007 
-485558.812500 -1116272.000000 251.029999 
-485557.906250 -1116276.375000 251.029999 
-485560.625000 -1116304.375000 251.169998 
-485556.562500 -1116273.500000 251.059998 
-485559.656250 -1116300.250000 251.119995 
-485560.562500 -1116313.875000 251.179993 
-485556.781250 -1116296.000000 251.130005 
-485611.031250 -1116330.125000 251.289993 
-485609.125000 -1116326.500000 251.220001 
-485610.156250 -1116347.250000 251.419998 
-485606.875000 -1116327.250000 251.240005 
-485606.093750 -1116329.875000 251.210007 
-485605.312500 -1116320.500000 251.210007 
-485608.468750 -1116355.375000 251.500000 
-485604.218750 -1116321.875000 251.179993 
-485606.437500 -1116357.250000 251.470001 
-485602.843750 -1116331.375000 251.220001 
-485601.000000 -1116316.875000 251.190002 
-485605.093750 -1116356.375000 251.460007 
-485601.312500 -1116324.625000 251.220001 
-485604.812500 -1116361.000000 251.550003 
-485598.718750 -1116319.500000 251.169998 
-485602.625000 -1116351.750000 251.440002 
-485602.187500 -1116355.750000 251.440002 
-485601.562500 -1116353.125000 251.410004 
-485596.468750 -1116319.750000 251.199997 
-485600.375000 -1116357.625000 251.490005 
-485599.906250 -1116352.875000 251.410004 
-485595.062500 -1116331.125000 251.250000 
-485593.187500 -1116322.000000 251.179993 
-485596.437500 -1116352.125000 251.399994 
-485592.437500 -1116318.500000 251.149994 
-485594.750000 -1116350.250000 251.339996 
-485594.625000 -1116344.125000 251.309998 
-485594.781250 -1116354.750000 251.490005 
-485594.406250 -1116359.000000 251.509995 
-485592.468750 -1116347.625000 251.289993 
-485591.312500 -1116335.500000 251.259995 
-485590.375000 -1116331.500000 251.210007 
-485592.843750 -1116353.500000 251.470001 
-485588.843750 -1116324.750000 251.229996 
-485588.218750 -1116322.125000 251.179993 
-485592.281250 -1116360.750000 251.490005 
-485589.437500 -1116337.500000 251.240005 
-485588.156250 -1116332.375000 251.259995 
-485586.625000 -1116325.625000 251.259995 
-485585.843750 -1116319.750000 251.179993 
-485585.687500 -1116317.375000 251.190002 
-485586.125000 -1116324.375000 251.250000 
-485585.468750 -1116327.000000 251.220001 
-485589.312500 -1116364.500000 251.559998 
-485582.937500 -1116320.625000 251.220001 
-485582.312500 -1116317.875000 251.160004 
-485587.187500 -1116356.125000 251.470001 
-485586.500000 -1116352.500000 251.419998 
-485585.031250 -1116343.375000 251.220001 
-485582.562500 -1116329.750000 251.229996 
-485581.187500 -1116321.375000 251.240005 
-485584.718750 -1116358.625000 251.539993 
-485580.062500 -1116320.375000 251.240005 
-485585.031250 -1116363.250000 251.580002 
-485581.593750 -1116346.750000 251.339996 
-485578.281250 -1116321.875000 251.199997 
-485583.187500 -1116363.875000 251.550003 
-485577.843750 -1116330.750000 251.199997 
-485577.562500 -1116350.250000 251.399994 
-485576.281250 -1116334.500000 251.149994 
-485579.375000 -1116365.375000 251.490005 
-485572.875000 -1116319.750000 251.179993 
-485578.218750 -1116368.250000 251.520004 
-485573.187500 -1116327.500000 251.199997 
-485575.468750 -1116356.375000 251.520004 
-485574.187500 -1116342.625000 251.300003 
-485571.000000 -1116322.125000 251.199997 
-485570.750000 -1116327.125000 251.149994 
-485574.437500 -1116363.000000 251.479996 
-485572.718750 -1116360.750000 251.460007 
-485572.125000 -1116358.125000 251.470001 
-485569.375000 -1116342.125000 251.279999 
-485572.093750 -1116364.125000 251.509995 
-485569.906250 -1116348.750000 251.389999 
-485570.406250 -1116361.125000 251.490005 
-485569.531250 -1116351.625000 251.449997 
-485567.718750 -1116339.375000 251.250000 
-485570.187500 -1116366.125000 251.460007 
-485567.406250 -1116344.750000 251.369995 
-485565.187500 -1116328.625000 251.160004 
-485564.625000 -1116322.625000 251.130005 
-485568.843750 -1116364.625000 251.449997 
-485565.625000 -1116356.500000 251.479996 
-485563.031250 -1116334.500000 251.220001 
-485561.062500 -1116320.875000 251.130005 
-485621.218750 -1116410.875000 251.759995 
-485619.375000 -1116396.875000 251.610001 
-485614.812500 -1116364.750000 251.539993 
-485618.812500 -1116400.000000 251.660004 
-485614.812500 -1116384.000000 251.600006 
-485613.656250 -1116377.875000 251.529999 
-485612.906250 -1116371.750000 251.589996 
-485616.031250 -1116403.500000 251.669998 
-485613.281250 -1116382.000000 251.589996 
-485610.937500 -1116366.000000 251.570007 
-485613.156250 -1116386.250000 251.570007 
-485612.031250 -1116376.750000 251.550003 
-485614.968750 -1116410.750000 251.710007 
-485614.062500 -1116405.250000 251.710007 
-485613.875000 -1116401.750000 251.639999 
-485609.968750 -1116382.125000 251.589996 
-485610.312500 -1116378.875000 251.600006 
-485609.812500 -1116388.625000 251.550003 
-485611.343750 -1116403.375000 251.699997 
-485608.000000 -1116384.125000 251.559998 
-485605.593750 -1116370.375000 251.539993 
-485609.843750 -1116412.500000 251.759995 
-485609.625000 -1116409.000000 251.699997 
-485608.218750 -1116397.125000 251.619995 
-485606.406250 -1116389.250000 251.600006 
-485604.875000 -1116376.500000 251.600006 
-485601.250000 -1116367.000000 251.539993 
-485606.093750 -1116411.125000 251.750000 
-485602.437500 -1116383.250000 251.559998 
-485605.156250 -1116412.625000 251.729996 
-485604.687500 -1116405.500000 251.699997 
-485600.875000 -1116393.250000 251.600006 
-485602.500000 -1116415.375000 251.789993 
-485600.468750 -1116400.750000 251.690002 
-485596.843750 -1116380.500000 251.520004 
-485600.562500 -1116412.875000 251.779999 
-485599.625000 -1116409.000000 251.720001 
-485595.906250 -1116383.500000 251.570007 
-485594.437500 -1116370.000000 251.539993 
-485598.000000 -1116406.500000 251.699997 
-485596.218750 -1116388.250000 251.580002 
-485594.625000 -1116381.500000 251.570007 
-485597.625000 -1116409.500000 251.759995 
-485595.375000 -1116390.750000 251.570007 
-485592.968750 -1116371.500000 251.539993 
-485592.718750 -1116368.000000 251.580002 
-485595.875000 -1116399.250000 251.639999 
-485594.031250 -1116389.500000 251.539993 
-485593.843750 -1116384.125000 251.539993 
-485593.906250 -1116393.875000 251.639999 
-485592.843750 -1116389.125000 251.550003 
-485593.593750 -1116400.875000 251.690002 
-485592.093750 -1116386.000000 251.570007 
-485589.187500 -1116368.625000 251.539993 
-485594.375000 -1116412.750000 251.720001 
-485591.593750 -1116395.500000 251.630005 
-485591.781250 -1116393.000000 251.630005 
-485589.625000 -1116377.000000 251.550003 
-485592.718750 -1116407.125000 251.729996 
-485589.468750 -1116386.375000 251.539993 
-485591.718750 -1116416.875000 251.789993 
-485590.625000 -1116407.875000 251.679993 
-485587.812500 -1116385.625000 251.539993 
-485586.531250 -1116378.375000 251.520004 
-485586.218750 -1116377.000000 251.509995 
-485585.593750 -1116371.500000 251.490005 
-485588.000000 -1116395.125000 251.660004 
-485586.468750 -1116388.625000 251.600006 
-485584.593750 -1116372.750000 251.539993 
-485585.000000 -1116371.750000 251.509995 
-485584.375000 -1116369.250000 251.500000 
-485589.031250 -1116410.125000 251.699997 
-485584.343750 -1116379.375000 251.550003 
-485583.718750 -1116375.250000 251.500000 
-485584.156250 -1116373.000000 251.550003 
-485588.437500 -1116417.625000 251.850006 
-485586.625000 -1116399.750000 251.660004 
-485586.000000 -1116413.250000 251.800003 
-485585.906250 -1116408.250000 251.699997 
-485585.062500 -1116403.375000 251.660004 
-485584.468750 -1116400.750000 251.660004 
-485583.875000 -1116398.125000 251.669998 
-485583.125000 -1116405.125000 251.649994 
-485581.468750 -1116397.125000 251.660004 
-485579.593750 -1116385.875000 251.570007 
-485582.312500 -1116412.125000 251.830002 
-485581.281250 -1116410.375000 251.789993 
-485580.843750 -1116403.375000 251.649994 
-485578.062500 -1116379.250000 251.490005 
-485579.625000 -1116406.625000 251.720001 
-485577.750000 -1116392.625000 251.630005 
-485577.156250 -1116387.250000 251.610001 
-485578.562500 -1116408.500000 251.779999 
-485577.687500 -1116402.750000 251.649994 
-485578.656250 -1116417.500000 251.820007 
-485576.031250 -1116400.375000 251.630005 
-485575.875000 -1116394.875000 251.589996 
-485576.406250 -1116409.000000 251.789993 
-485572.218750 -1116379.250000 251.529999 
-485572.625000 -1116376.625000 251.479996 
-485577.062500 -1116418.500000 251.789993 
-485572.625000 -1116390.000000 251.600006 
-485573.062500 -1116399.000000 251.639999 
-485572.125000 -1116395.125000 251.600006 
-485571.343750 -1116403.375000 251.750000 
-485570.500000 -1116390.375000 251.570007 
-485571.812500 -1116410.500000 251.800003 
-485566.656250 -1116371.750000 251.470001 
-485625.593750 -1116435.000000 251.869995 
-485621.281250 -1116428.000000 251.910004 
-485622.781250 -1116444.125000 252.039993 
-485622.468750 -1116442.875000 252.000000 
-485621.125000 -1116431.250000 251.869995 
-485619.062500 -1116416.500000 251.779999 
-485617.062500 -1116429.250000 251.860001 
-485617.250000 -1116425.250000 251.880005 
-485618.500000 -1116447.375000 251.979996 
-485618.718750 -1116444.500000 252.009995 
-485618.562500 -1116442.125000 252.029999 
-485612.781250 -1116416.500000 251.800003 
-485616.093750 -1116452.375000 251.979996 
-485614.500000 -1116435.000000 251.919998 
-485613.656250 -1116439.000000 252.009995 
-485611.531250 -1116422.250000 251.860001 
-485611.312500 -1116419.250000 251.809998 
-485610.312500 -1116417.000000 251.759995 
-485613.656250 -1116455.000000 252.020004 
-485613.093750 -1116450.250000 251.960007 
-485612.093750 -1116447.000000 251.949997 
-485609.406250 -1116425.750000 251.839996 
-485608.687500 -1116420.500000 251.830002 
-485609.500000 -1116439.375000 252.000000 
-485608.531250 -1116432.125000 251.919998 
-485607.531250 -1116421.750000 251.800003 
-485606.656250 -1116417.875000 251.800003 
-485609.062500 -1116443.625000 251.940002 
-485607.625000 -1116434.875000 251.990005 
-485609.500000 -1116451.250000 252.009995 
-485608.312500 -1116446.125000 251.949997 
-485606.125000 -1116447.375000 252.000000 
-485604.406250 -1116439.000000 251.929993 
-485601.937500 -1116420.125000 251.789993 
-485605.406250 -1116455.375000 251.970001 
-485604.750000 -1116445.750000 251.979996 
-485602.531250 -1116429.625000 251.949997 
-485600.875000 -1116423.625000 251.869995 
-485599.500000 -1116418.250000 251.779999 
-485601.250000 -1116436.750000 251.919998 
-485598.687500 -1116426.000000 251.919998 
-485599.593750 -1116439.250000 251.960007 
-485598.656250 -1116430.375000 251.940002 
-485599.937500 -1116461.125000 252.050003 
-485600.062500 -1116457.500000 251.979996 
-485597.187500 -1116435.375000 251.910004 
-485596.750000 -1116432.625000 251.880005 
-485598.312500 -1116449.875000 251.949997 
-485595.593750 -1116433.625000 251.880005 
-485595.000000 -1116431.000000 251.880005 
-485595.437500 -1116429.375000 251.919998 
-485594.281250 -1116430.875000 251.869995 
-485594.406250 -1116428.500000 251.910004 
-485593.812500 -1116425.875000 251.910004 
-485596.750000 -1116453.500000 251.979996 
-485593.968750 -1116435.875000 251.940002 
-485593.156250 -1116430.125000 251.860001 
-485591.875000 -1116426.875000 251.880005 
-485591.312500 -1116424.250000 251.889999 
-485594.750000 -1116454.000000 251.949997 
-485593.593750 -1116450.375000 251.970001 
-485590.406250 -1116420.375000 251.869995 
-485594.187500 -1116461.500000 252.050003 
-485592.687500 -1116446.500000 251.919998 
-485589.281250 -1116427.375000 251.839996 
-485588.093750 -1116422.250000 251.869995 
-485590.968750 -1116452.125000 251.940002 
-485590.656250 -1116448.125000 251.960007 
-485589.750000 -1116444.250000 251.889999 
-485590.218750 -1116441.250000 251.919998 
-485588.937500 -1116437.750000 251.880005 
-485591.000000 -1116455.500000 251.979996 
-485588.625000 -1116448.750000 251.919998 
-485588.218750 -1116442.750000 251.880005 
-485585.562500 -1116423.625000 251.830002 
-485585.375000 -1116421.250000 251.869995 
-485585.312500 -1116420.000000 251.850006 
-485586.250000 -1116444.125000 251.919998 
-485585.031250 -1116439.000000 251.850006 
-485583.218750 -1116423.250000 251.789993 
-485588.437500 -1116466.625000 252.050003 
-485586.125000 -1116449.500000 251.949997 
-485584.468750 -1116436.500000 251.880005 
-485582.375000 -1116427.000000 251.869995 
-485582.093750 -1116422.250000 251.779999 
-485580.750000 -1116422.250000 251.789993 
-485582.375000 -1116439.125000 251.839996 
-485580.000000 -1116429.875000 251.820007 
-485579.093750 -1116425.000000 251.850006 
-485579.531250 -1116422.750000 251.809998 
-485579.375000 -1116420.375000 251.779999 
-485583.531250 -1116464.000000 252.020004 
-485581.125000 -1116446.500000 251.910004 
-485580.875000 -1116442.875000 251.850006 
-485580.718750 -1116440.500000 251.869995 
-485581.000000 -1116461.250000 252.020004 
-485580.843750 -1116457.625000 251.949997 
-485579.812500 -1116448.750000 251.889999 
-485581.468750 -1116470.500000 252.080002 
-485579.062500 -1116450.000000 251.940002 
-485579.062500 -1116448.250000 251.889999 
-485577.843750 -1116444.875000 251.860001 
-485575.562500 -1116424.500000 251.850006 
-485578.000000 -1116451.625000 251.910004 
-485577.812500 -1116449.250000 251.929993 
-485575.562500 -1116433.875000 251.800003 
-485579.187500 -1116466.500000 252.080002 
-485573.875000 -1116425.875000 251.800003 
-485573.625000 -1116422.250000 251.830002 
-485629.937500 -1116479.750000 252.139999 
-485629.500000 -1116473.250000 252.160004 
-485629.562500 -1116484.250000 252.229996 
-485628.562500 -1116478.750000 252.139999 
-485628.437500 -1116490.250000 252.190002 
-485627.125000 -1116482.125000 252.220001 
-485627.562500 -1116480.125000 252.169998 
-485630.093750 -1116507.625000 252.270004 
-485629.187500 -1116513.875000 252.330002 
-485628.375000 -1116505.125000 252.279999 
-485626.843750 -1116497.250000 252.220001 
-485624.468750 -1116477.250000 252.130005 
-485627.531250 -1116507.625000 252.250000 
-485625.312500 -1116486.125000 252.220001 
-485624.156250 -1116481.125000 252.199997 
-485627.406250 -1116511.750000 252.330002 
-485621.437500 -1116466.875000 252.080002 
-485625.843750 -1116509.750000 252.279999 
-485624.812500 -1116498.125000 252.179993 
-485623.906250 -1116496.750000 252.169998 
-485625.531250 -1116514.000000 252.440002 
-485619.937500 -1116468.875000 252.119995 
-485622.906250 -1116508.625000 252.270004 
-485618.062500 -1116471.750000 252.070007 
-485622.093750 -1116512.875000 252.399994 
-485620.906250 -1116510.875000 252.419998 
-485617.718750 -1116486.625000 252.149994 
-485616.468750 -1116475.250000 252.160004 
-485620.468750 -1116513.625000 252.389999 
-485619.625000 -1116511.000000 252.429993 
-485619.437500 -1116507.375000 252.270004 
-485618.968750 -1116500.125000 252.199997 
-485616.593750 -1116483.500000 252.139999 
-485615.687500 -1116477.875000 252.169998 
-485619.937500 -1116515.875000 252.479996 
-485619.875000 -1116514.750000 252.440002 
-485618.843750 -1116512.375000 252.419998 
-485618.687500 -1116506.125000 252.270004 
-485615.781250 -1116487.500000 252.179993 
-485613.500000 -1116468.625000 252.050003 
-485618.625000 -1116516.000000 252.429993 
-485618.031250 -1116513.500000 252.479996 
-485612.375000 -1116471.250000 252.130005 
-485612.218750 -1116468.875000 252.089996 
-485612.156250 -1116467.625000 252.039993 
-485617.562500 -1116515.500000 252.389999 
-485616.906250 -1116513.500000 252.460007 
-485616.875000 -1116508.500000 252.369995 
-485615.968750 -1116504.750000 252.270004 
-485615.718750 -1116502.500000 252.240005 
-485616.343750 -1116517.000000 252.259995 
-485616.656250 -1116516.000000 252.259995 
-485616.093750 -1116515.750000 252.240005 
-485616.593750 -1116512.250000 252.429993 
-485611.843750 -1116482.375000 252.119995 
-485615.593750 -1116513.375000 252.350006 
-485615.000000 -1116511.250000 252.389999 
-485614.500000 -1116504.000000 252.330002 
-485614.000000 -1116515.375000 252.259995 
-485614.000000 -1116514.250000 252.160004 
-485613.843750 -1116511.750000 252.389999 
-485613.250000 -1116504.375000 252.389999 
-485612.593750 -1116500.875000 252.210007 
-485608.937500 -1116469.875000 252.110001 
-485612.593750 -1116510.750000 252.419998 
-485612.406250 -1116510.250000 252.419998 
-485612.125000 -1116503.500000 252.369995 
-485609.937500 -1116485.750000 252.190002 
-485608.125000 -1116476.000000 252.110001 
-485612.937500 -1116515.625000 252.389999 
-485612.875000 -1116514.500000 252.229996 
-485611.531250 -1116510.000000 252.320007 
-485611.281250 -1116506.250000 252.399994 
-485610.843750 -1116499.000000 252.210007 
-485611.968750 -1116517.250000 252.580002 
-485611.906250 -1116516.000000 252.509995 
-485611.156250 -1116515.000000 252.440002 
-485610.437500 -1116511.500000 252.100006 
-485609.406250 -1116507.625000 252.380005 
-485607.218750 -1116492.750000 252.210007 
-485606.843750 -1116486.500000 252.160004 
-485609.312500 -1116515.750000 252.570007 
-485609.250000 -1116514.500000 252.520004 
-485608.656250 -1116510.750000 252.130005 
-485608.906250 -1116508.500000 252.279999 
-485608.781250 -1116507.250000 252.389999 
-485607.281250 -1116501.750000 252.380005 
-485606.937500 -1116495.750000 252.169998 
-485608.218750 -1116516.375000 252.550003 
-485608.062500 -1116513.875000 252.509995 
-485608.250000 -1116513.125000 252.470001 
-485607.906250 -1116510.375000 252.190002 
-485607.875000 -1116509.125000 252.160004 
-485607.437500 -1116504.250000 252.369995 
-485605.937500 -1116496.125000 252.210007 
-485606.906250 -1116511.875000 252.440002 
-485606.812500 -1116509.500000 252.270004 
-485606.406250 -1116503.375000 252.350006 
-485605.375000 -1116500.750000 252.399994 
-485603.531250 -1116482.500000 252.169998 
-485605.625000 -1116512.000000 252.520004 
-485605.531250 -1116509.625000 252.309998 
-485605.156250 -1116504.625000 252.279999 
-485604.875000 -1116503.375000 252.309998 
-485604.625000 -1116502.125000 252.399994 
-485604.781250 -1116498.625000 252.380005 
-485602.687500 -1116489.500000 252.199997 
-485603.437500 -1116497.125000 252.330002 
-485602.218750 -1116492.125000 252.130005 
-485601.968750 -1116491.375000 252.149994 
-485601.562500 -1116485.250000 252.149994 
-485601.062500 -1116478.000000 252.149994 
-485599.343750 -1116470.750000 252.080002 
-485603.937500 -1116510.750000 252.470001 
-485602.937500 -1116506.000000 252.139999 
-485602.906250 -1116504.750000 252.110001 
-485603.031250 -1116501.125000 252.389999 
-485602.750000 -1116499.875000 252.399994 
-485602.406250 -1116498.625000 252.369995 
-485601.312500 -1116493.625000 252.330002 
-485600.968750 -1116491.875000 252.169998 
-485601.375000 -1116488.375000 252.199997 
-485603.187500 -1116512.000000 252.500000 
-485602.625000 -1116509.500000 252.460007 
-485601.968750 -1116507.625000 252.330002 
-485601.875000 -1116505.250000 252.139999 
-485602.375000 -1116504.500000 252.089996 
-485601.531250 -1116501.500000 252.339996 
-485600.718750 -1116497.000000 252.350006 
-485601.062500 -1116494.250000 252.369995 
-485600.375000 -1116502.750000 252.210007 
-485600.562500 -1116500.750000 252.330002 
-485598.562500 -1116495.750000 252.399994 
-485598.187500 -1116489.750000 252.229996 
-485598.031250 -1116487.250000 252.220001 
-485599.687500 -1116507.500000 252.449997 
-485598.781250 -1116503.750000 252.240005 
-485598.812500 -1116499.375000 252.279999 
-485597.156250 -1116491.375000 252.309998 
-485597.093750 -1116489.000000 252.179993 
-485598.593750 -1116508.500000 252.440002 
-485598.031250 -1116506.000000 252.419998 
-485596.375000 -1116495.250000 252.389999 
-485596.312500 -1116494.125000 252.380005 
-485595.968750 -1116488.125000 252.169998 
-485595.562500 -1116482.000000 252.160004 
-485597.375000 -1116509.875000 252.389999 
-485597.281250 -1116507.125000 252.449997 
-485596.343750 -1116503.375000 252.270004 
-485595.687500 -1116496.000000 252.350006 
-485594.562500 -1116487.000000 252.169998 
-485594.687500 -1116486.250000 252.179993 
-485594.125000 -1116483.750000 252.220001 
-485593.375000 -1116474.625000 252.149994 
-485597.718750 -1116514.750000 252.389999 
-485595.781250 -1116506.250000 252.429993 
-485595.718750 -1116505.125000 252.419998 
-485596.093750 -1116502.125000 252.240005 
-485595.781250 -1116500.875000 252.220001 
-485594.875000 -1116497.125000 252.220001 
-485595.031250 -1116495.375000 252.380005 
-485593.625000 -1116487.250000 252.199997 
-485593.218750 -1116485.750000 252.179993 
-485594.312500 -1116499.375000 252.160004 
-485593.687500 -1116496.875000 252.130005 
-485593.781250 -1116492.125000 252.330002 
-485592.625000 -1116487.125000 252.229996 
-485591.875000 -1116479.750000 252.160004 
-485593.156250 -1116501.625000 252.289993 
-485593.000000 -1116499.125000 252.160004 
-485592.937500 -1116496.875000 252.000000 
-485592.781250 -1116495.500000 252.199997 
-485592.906250 -1116493.250000 252.320007 
-485593.562500 -1116507.625000 252.350006 
-485593.343750 -1116506.625000 252.350006 
-485592.500000 -1116503.000000 252.389999 
-485591.250000 -1116491.875000 252.320007 
-485590.687500 -1116489.375000 252.320007 
-485590.843750 -1116484.375000 252.179993 
-485589.968750 -1116480.625000 252.179993 
-485591.437500 -1116503.000000 252.389999 
-485591.156250 -1116501.750000 252.389999 
-485590.312500 -1116494.375000 252.149994 
-485590.125000 -1116492.875000 252.240005 
-485591.937500 -1116515.500000 252.270004 
-485591.218750 -1116509.000000 252.350006 
-485590.531250 -1116499.250000 252.289993 
-485588.281250 -1116482.750000 252.229996 
-485588.250000 -1116481.500000 252.139999 
-485590.250000 -1116508.125000 252.330002 
-485589.625000 -1116503.250000 252.369995 
-485589.156250 -1116496.000000 252.199997 
-485588.562500 -1116490.500000 252.389999 
-485587.468750 -1116487.875000 252.380005 
-485586.937500 -1116479.125000 252.149994 
-485590.343750 -1116519.125000 252.110001 
-485590.531250 -1116515.250000 252.220001 
-485588.531250 -1116500.625000 252.369995 
-485587.250000 -1116489.375000 252.399994 
-485586.500000 -1116489.375000 252.339996 
-485586.406250 -1116488.125000 252.360001 
-485584.875000 -1116470.375000 252.119995 
-485589.093750 -1116511.000000 252.240005 
-485587.031250 -1116496.625000 252.320007 
-485586.812500 -1116493.000000 252.199997 
-485584.812500 -1116479.250000 252.169998 
-485585.687500 -1116494.250000 252.270004 
-485585.000000 -1116491.625000 252.100006 
-485584.750000 -1116490.375000 252.119995 
-485585.250000 -1116489.375000 252.220001 
-485585.093750 -1116488.125000 252.320007 
-485584.937500 -1116485.625000 252.389999 
-485583.312500 -1116480.125000 252.300003 
-485583.218750 -1116477.750000 252.119995 
-485586.343750 -1116506.375000 252.300003 
-485584.968750 -1116495.625000 252.360001 
-485584.125000 -1116491.000000 252.100006 
-485582.125000 -1116479.250000 252.300003 
-485582.062500 -1116476.875000 252.100006 
-485582.406250 -1116474.250000 252.130005 
-485584.187500 -1116502.500000 252.320007 
-485584.218750 -1116497.125000 252.369995 
-485583.218750 -1116495.000000 252.399994 
-485583.687500 -1116494.625000 252.380005 
-485583.093750 -1116492.625000 252.270004 
-485582.656250 -1116486.500000 252.259995 
-485582.343750 -1116481.750000 252.350006 
-485581.500000 -1116480.625000 252.360001 
-485585.343750 -1116513.625000 252.089996 
-485583.031250 -1116497.625000 252.330002 
-485581.843750 -1116489.250000 252.039993 
-485582.062500 -1116488.250000 252.070007 
-485581.500000 -1116485.500000 252.259995 
-485581.343750 -1116483.125000 252.330002 
-485580.875000 -1116478.000000 252.259995 
-485580.218750 -1116475.500000 252.089996 
-485640.031250 -1116549.250000 252.679993 
-485638.781250 -1116538.500000 252.539993 
-485638.500000 -1116533.500000 252.380005 
-485636.843750 -1116525.125000 252.539993 
-485637.781250 -1116539.875000 252.660004 
