OBJECTID;IN_FID;NEAR_FID;NEAR_DIST;NEAR_RANK;FROM_X;FROM_Y;NEAR_X;NEAR_Y
;0;0;0,233616849384359;1;-485230,353831724150000;-1116074,887096377300000;-485230,134575965170000;-1116074,967742173700000
;1;1;0,182266385287678;1;-485229,957838753590000;-1116076,052321197200000;-485229,790687709410000;-1116075,979646830100000
;2;2;0,170683205347350;1;-485229,965022206540000;-1116076,184526620900000;-485229,805054176890000;-1116076,244049608700000
;3;2;0,185250244039868;1;-485229,972553032970000;-1116076,323181057100000;-485229,805054176890000;-1116076,244049608700000
;4;4;0,225578968425741;1;-485229,956723715350000;-1116078,961530561100000;-485229,806484565140000;-1116078,793262712900000
;5;5;0,250063170306427;1;-485229,692032528580000;-1116079,790914135300000;-485229,459079275660000;-1116079,881822721800000
;6;6;0,647876944792223;1;-485229,341072829850000;-1116081,478582638800000;-485229,260713584950000;-1116080,835708679600000
;7;7;0,198735745243958;1;-485229,220402001520000;-1116082,151319091700000;-485229,039479641240000;-1116082,069081655000000
;8;8;0,306780029824829;1;-485229,098226611910000;-1116082,392851952900000;-485228,815487283980000;-1116082,511900090800000
;9;9;0,255514402351373;1;-485228,945047979300000;-1116083,073278129800000;-485228,713367676250000;-1116082,965519849400000
;10;11;0,238065569090786;1;-485228,383927598250000;-1116083,714278707500000;-485228,150564398500000;-1116083,761361955000000
;11;11;0,186530362765828;1;-485228,321017998150000;-1116083,837119110400000;-485228,150564398500000;-1116083,761361955000000
;12;11;0,198283203693883;1;-485228,288456008130000;-1116083,903847508100000;-485228,150564398500000;-1116083,761361955000000
;13;13;0,197393294943174;1;-485227,960523409710000;-1116084,723682942300000;-485227,779604681830000;-1116084,644736588500000
;14;14;0,235176333680294;1;-485227,339928358390000;-1116085,320124674400000;-485227,106480644200000;-1116085,291662898800000
;15;15;0,248178722578662;1;-485227,160155691150000;-1116085,585934146800000;-485227,051200477810000;-1116085,362951098500000
;16;15;0,662357808250705;1;-485226,779623755780000;-1116085,967073561400000;-485227,051200477810000;-1116085,362951098500000
;17;16;0,212701988579776;1;-485225,975488335240000;-1116086,979157628500000;-485225,932596358060000;-1116086,770825167700000
;18;17;0,185623947735182;1;-485225,858993530160000;-1116087,080993652100000;-485225,726493530150000;-1116086,950993652200000
;19;18;0,294689853681908;1;-485225,648605085680000;-1116087,268896045200000;-485225,354273899230000;-1116087,283430918600000
;20;19;0,227986904066003;1;-485224,628857951730000;-1116088,597929447700000;-485224,474218971040000;-1116088,430403885200000
;21;20;0,231531587002265;1;-485223,822602304220000;-1116089,034097564400000;-485223,778409949100000;-1116088,806822595400000
;22;21;0,181574328568661;1;-485223,595095027120000;-1116089,300005449400000;-485223,463398024380000;-1116089,175004904400000
;23;22;0,172006896366931;1;-485222,519124069080000;-1116089,789183310700000;-485222,481810534260000;-1116089,621272404200000
;24;23;0,383228812398453;1;-485221,834829699890000;-1116090,232141689400000;-485221,455363759830000;-1116090,285713351600000
;25;37;0,387887470293938;1;-485222,702446012820000;-1116092,081528230300000;-485222,832622515390000;-1116092,446919483400000
;26;39;0,621762311986133;1;-485223,350338062040000;-1116091,111853994000000;-485223,728637865280000;-1116091,605288520000000
;27;40;0,540208829375469;1;-485223,992898170660000;-1116091,028420323000000;-485224,014205609510000;-1116091,568208774600000
;28;41;0,411274630699435;1;-485224,526954679630000;-1116090,517147623200000;-485224,753672807880000;-1116090,860288574100000
;29;42;0,485065910997797;1;-485225,045918903600000;-1116090,163278890500000;-485225,065051342130000;-1116090,647967334600000
;30;43;0,442640259293473;1;-485225,692152700910000;-1116090,444151354300000;-485225,452791620450000;-1116090,816490812700000
;31;44;0,201548407202540;1;-485226,195444942630000;-1116090,067796089900000;-485226,184851793510000;-1116090,269065922800000
;32;45;0,150928844798354;1;-485226,414381846440000;-1116089,893295103700000;-485226,503304919520000;-1116090,015246746800000
;33;46;0,148231199861083;1;-485226,528125536570000;-1116089,728125179000000;-485226,668750000130000;-1116089,775000000100000
;34;47;0,400686385986459;1;-485227,019129763070000;-1116089,255593955500000;-485227,382936727430000;-1116089,087683048800000
;35;48;0,501278734277670;1;-485226,619632310820000;-1116087,530182052900000;-485227,072217088950000;-1116087,745698613800000
;36;49;0,339369516271863;1;-485227,804572990750000;-1116087,232387707100000;-485227,993835831930000;-1116087,514081238300000
;37;51;0,202698412557234;1;-485228,684949356950000;-1116087,352025722600000;-485228,875862694870000;-1116087,420134047000000
;38;51;0,181310814383607;1;-485228,741311460330000;-1116087,298603899800000;-485228,875862694870000;-1116087,420134047000000
;39;51;0,245772092112826;1;-485228,893718528790000;-1116087,175011444100000;-485228,875862694870000;-1116087,420134047000000
;40;53;0,281352046469449;1;-485229,731250000010000;-1116086,425000000300000;-485229,723437678830000;-1116086,706243563200000
;41;54;0,328822310615318;1;-485230,455874433740000;-1116085,397062783100000;-485230,749982049400000;-1116085,250008975400000
;42;55;0,401942446842319;1;-485230,761161444130000;-1116084,848188011200000;-485230,750000681200000;-1116085,249975477300000
;43;56;0,150612307329201;1;-485230,992936601800000;-1116084,294349281400000;-485231,110545054890000;-1116084,388436043900000
;44;57;0,367636029264131;1;-485231,163734436270000;-1116083,585021972400000;-485231,376234436230000;-1116083,285021972400000
;45;58;0,395280686556829;1;-485230,643734741720000;-1116083,025005086100000;-485231,018730927080000;-1116082,900006357600000
;46;59;0,553473173880952;1;-485230,093719656520000;-1116082,352267998500000;-485230,640591622160000;-1116082,437494798300000
;47;60;0,326442546128482;1;-485231,658740757790000;-1116081,557665218400000;-485231,843750000000000;-1116081,826619333800000
;48;61;0,236929563201212;1;-485231,801160008760000;-1116081,439427568100000;-485232,034605494580000;-1116081,479909947800000
;49;63;0,346751474793472;1;-485231,502453530610000;-1116079,811693716300000;-485231,835243891920000;-1116079,909095773200000
;50;64;0,444953642121550;1;-485231,687521674670000;-1116078,818169995700000;-485232,078144507250000;-1116078,605102996100000
;51;65;0,305051865494718;1;-485232,527505874870000;-1116076,575004577900000;-485232,768130874900000;-1116076,762504577900000
;52;68;0,239968418676524;1;-485232,800428323040000;-1116075,660068933600000;-485233,005427751810000;-1116075,535328899300000
;53;68;0,230245969501754;1;-485232,801459698590000;-1116075,642147623000000;-485233,005427751810000;-1116075,535328899300000
;54;68;0,219508077861392;1;-485232,801619618080000;-1116075,616852152900000;-485233,005427751810000;-1116075,535328899300000
;55;69;0,240592603241841;1;-485232,843164298860000;-1116074,613210399200000;-485233,037740218690000;-1116074,754720159100000
;56;70;0,216418204163259;1;-485232,848963466180000;-1116074,437498013000000;-485233,050788179330000;-1116074,359372317800000
;57;70;0,242955410102025;1;-485232,839675175140000;-1116074,239128271100000;-485233,050788179330000;-1116074,359372317800000
;58;72;0,305426942944139;1;-485232,609726806000000;-1116073,662798743700000;-485232,860453372240000;-1116073,488380262900000
;59;73;0,310699659986235;1;-485230,218396367620000;-1116073,598271695200000;-485229,970924658180000;-1116073,410409959500000
;60;74;0,225642997100193;1;-485230,325249980610000;-1116074,567038761000000;-485230,100039638700000;-1116074,581005293600000
;61;0;0,233616849384359;1;-485230,353831724150000;-1116074,887096377300000;-485230,134575965170000;-1116074,967742173700000
;62;76;0,220954694780264;1;-485207,929776391950000;-1116022,592589104100000;-485207,729158503290000;-1116022,499996232300000
;63;77;0,186284481799619;1;-485207,856164399130000;-1116022,082833900100000;-485207,675441906260000;-1116022,128014523500000
;64;78;0,465147010422150;1;-485208,031249999770000;-1116020,750000000500000;-485207,803206449780000;-1116021,155410755900000
;65;79;0,254286934407556;1;-485208,082149863530000;-1116019,756543142700000;-485207,867863215040000;-1116019,893448501600000
;66;80;0,237646431393786;1;-485207,998732029870000;-1116019,177280666300000;-485207,761899723380000;-1116019,157626532900000
;67;80;0,244130664907808;1;-485207,978548888410000;-1116019,045096888700000;-485207,761899723380000;-1116019,157626532900000
;68;82;0,642548388058135;1;-485208,453309846400000;-1116016,910299792900000;-485208,339338030610000;-1116016,277940040700000
;69;83;0,824965884549419;1;-485210,860821069630000;-1116016,511386493000000;-485210,245279951080000;-1116015,962134417800000
;70;84;0,352458897542267;1;-485209,597158113200000;-1116013,929545423000000;-485209,244882453990000;-1116013,918181692000000
;71;85;0,303634859995987;1;-485208,851617796750000;-1116012,765768451800000;-485208,654664419300000;-1116012,996860414700000
;72;86;0,240287513666500;1;-485208,824948439840000;-1116012,063008621800000;-485208,624238850430000;-1116012,195121262900000
;73;87;0,178644474254414;1;-485208,985817431180000;-1116011,021801423000000;-485208,807765231990000;-1116011,007266549600000
;74;88;0,199802808656348;1;-485209,194482559860000;-1116010,177188421100000;-485209,045819537480000;-1116010,043695095000000
;75;90;0,300121324522841;1;-485209,582401338320000;-1116008,295429325000000;-485209,328762817140000;-1116008,134991455400000
;76;90;0,315485736590184;1;-485209,591262817090000;-1116007,959991455300000;-485209,328762817140000;-1116008,134991455400000
;77;91;0,655303803957445;1;-485209,728456021690000;-1116006,408364980900000;-485209,429853010690000;-1116006,991682490800000
;78;92;0,898212824427920;1;-485209,795306301270000;-1116005,387473297800000;-485209,592193698280000;-1116004,512526700300000
;79;92;0,210685746977877;1;-485209,789070064960000;-1116004,437505501800000;-485209,592193698280000;-1116004,512526700300000
;80;94;0,289535230368889;1;-485209,864969345800000;-1116004,075885558700000;-485209,608271798120000;-1116004,209814714000000
;81;95;0,221647244657473;1;-485210,066529291330000;-1116003,192861035500000;-485209,856706948020000;-1116003,121432152600000
;82;96;0,225430578217995;1;-485210,054114759840000;-1116002,748129654700000;-485209,848890318420000;-1116002,841413491600000
;83;97;0,390454894696812;1;-485210,149039589920000;-1116002,169229324900000;-485209,908658360310000;-1116002,476917298700000
;84;98;0,231259806078350;1;-485210,186768730000000;-1116000,926640312400000;-485209,956316093910000;-1116000,907335379600000
;85;99;0,308209692025075;1;-485212,229609748120000;-1116000,902060720400000;-485212,536739945760000;-1116000,876287557000000
;86;100;0,530224321443950;1;-485213,074276110800000;-1116001,111765339500000;-485213,603684074070000;-1116001,141176892900000
;87;101;0,225988225510226;1;-485214,670752724980000;-1116001,827012942600000;-485214,860485695010000;-1116001,704244550300000
;88;102;0,212328037801825;1;-485214,459938375740000;-1116003,552010793900000;-485214,617238064410000;-1116003,694629178400000
;89;103;0,198643160618373;1;-485214,223324551420000;-1116004,152439554000000;-485214,408792675300000;-1116004,223578012500000
;90;104;0,291469914665626;1;-485213,762036160100000;-1116006,134603776000000;-485214,002419808060000;-1116005,969769274400000
;91;105;0,257835443681876;1;-485213,700097751630000;-1116006,395848345000000;-485213,852007216250000;-1116006,604181325100000
;92;106;0,163297928132033;1;-485213,686585008690000;-1116007,396735885400000;-485213,840573376390000;-1116007,451084721100000
;93;106;0,379188496032156;1;-485213,659084998010000;-1116007,784019976200000;-485213,840573376390000;-1116007,451084721100000
;94;107;0,167521961785160;1;-485213,604155565960000;-1116008,430548827900000;-485213,768846685240000;-1116008,461215469500000
;95;108;0,207203286465286;1;-485213,564615411510000;-1116008,579553335900000;-485213,761709097310000;-1116008,515621489800000
;96;109;0,172751937589118;1;-485213,387928993500000;-1116008,960129438000000;-485213,560344510250000;-1116008,949353468100000
;97;110;0,224201134591380;1;-485213,323958505000000;-1116009,598913222600000;-485213,479084472400000;-1116009,760783797400000
;98;111;0,181703005894691;1;-485213,056370996460000;-1116011,363838707800000;-485213,237730923460000;-1116011,352678097100000
;99;113;0,190599332817298;1;-485213,113290350420000;-1116012,388387079100000;-485213,267791682330000;-1116012,500000000000000
;100;113;0,165140801400412;1;-485213,102650880930000;-1116012,500000000000000;-485213,267791682330000;-1116012,500000000000000
;101;114;0,249502124733761;1;-485213,063224564710000;-1116012,715527825300000;-485213,188941456200000;-1116012,931042496300000
;102;114;0,528335710994185;1;-485212,973558538770000;-1116013,413482982200000;-485213,188941456200000;-1116012,931042496300000
;103;116;0,195618184507441;1;-485212,774833473670000;-1116014,695508431600000;-485212,935090134740000;-1116014,807688094200000
;104;117;0,832914174111675;1;-485212,531233170590000;-1116016,110335696300000;-485212,843736536510000;-1116015,338268556900000
;105;118;0,189614319882357;1;-485212,302721103830000;-1116017,429690294000000;-485212,488268155780000;-1116017,390627756700000
;106;119;0,288026203655557;1;-485212,331443705300000;-1116018,286899342000000;-485212,510746804590000;-1116018,061489731300000
;107;120;0,154753110755658;1;-485212,288784371980000;-1116018,676722142100000;-485212,439646758430000;-1116018,711204973300000
;108;121;0,159352993997075;1;-485212,262584390060000;-1116019,709534002900000;-485212,415462155070000;-1116019,664569954400000
;109;122;0,152647178263707;1;-485212,258923010780000;-1116019,780610973900000;-485212,407732411050000;-1116019,814624551000000
;110;123;0,577698616254403;1;-485212,125000000000000;-1116020,411744907000000;-485212,158650686210000;-1116020,988462621800000
;111;123;0,195473581608479;1;-485211,975801862020000;-1116020,919352357700000;-485212,158650686210000;-1116020,988462621800000
;112;124;0,207237004665972;1;-485211,964618601550000;-1116021,094341999200000;-485212,159087599020000;-1116021,022725065900000
;113;126;0,213514507181409;1;-485211,944385086590000;-1116022,006355713100000;-485212,140360879250000;-1116022,091102002000000
;114;127;0,353612718338350;1;-485211,973133616850000;-1116022,554828670600000;-485212,148574655530000;-1116022,247806852900000
;115;128;0,211995024886707;1;-485212,020657979130000;-1116024,308463772500000;-485212,207151383340000;-1116024,409271018100000
;116;129;0,206009350948143;1;-485212,020833333550000;-1116024,666666666500000;-485212,207234447120000;-1116024,578948495400000
;117;130;0,207241378009666;1;-485212,090869749370000;-1116025,119749192100000;-485212,295701261960000;-1116025,151261732700000
;118;131;0,229801851565425;1;-485212,358780226610000;-1116026,611639798600000;-485212,530536271920000;-1116026,458967758300000
;119;132;0,196393926579494;1;-485212,470257798730000;-1116027,526209007500000;-485212,664309358460000;-1116027,556450809100000
;120;133;0,172416665122275;1;-485212,692591660890000;-1116028,143618920800000;-485212,856598327110000;-1116028,090427569600000
;121;135;0,200980479809560;1;-485213,065339332910000;-1116029,852276667700000;-485213,245288674720000;-1116029,941783023100000
;122;135;0,190916100749576;1;-485213,104022201030000;-1116030,070207089900000;-485213,245288674720000;-1116029,941783023100000
;123;136;0,177835464668436;1;-485213,151921429320000;-1116030,290384344500000;-485213,327401786640000;-1116030,319230430800000
;124;136;0,182720870798145;1;-485213,188943729970000;-1116030,438462486700000;-485213,327401786640000;-1116030,319230430800000
;125;138;0,205684410537703;1;-485213,192271634180000;-1116031,341100708600000;-485213,393544069900000;-1116031,298727564300000
;126;139;0,258594607328498;1;-485213,203384915310000;-1116031,489756610200000;-485213,418548634450000;-1116031,633199089700000
;127;140;0,416377810017650;1;-485212,359687430840000;-1116033,216152207700000;-485212,734039721250000;-1116033,033858918400000
;128;142;0,506291136731261;1;-485214,640391918480000;-1116035,018657905500000;-485214,982900880100000;-1116035,391509519900000
;129;143;0,167250439701249;1;-485214,872837733540000;-1116035,540880932900000;-485215,038680895060000;-1116035,519230174100000
;130;143;0,164364982421051;1;-485214,905376016510000;-1116035,615384512600000;-485215,038680895060000;-1116035,519230174100000
;131;144;0,323007626835230;1;-485215,111377108140000;-1116035,974358347500000;-485215,391826265030000;-1116036,134615008500000
;132;145;0,166015783324838;1;-485215,446288713430000;-1116036,570312686300000;-485215,592773228130000;-1116036,492187611800000
;133;147;0,165087117754439;1;-485215,838677697170000;-1116037,441869233700000;-485216,003683400460000;-1116037,447053279700000
;134;149;0,212322712736676;1;-485215,980395005610000;-1116038,462233854200000;-485216,164070099710000;-1116038,568743920200000
;135;184;0,355740267904130;1;-485213,781897415930000;-1116037,729379031100000;-485213,501614263510000;-1116037,948450920400000
;136;185;0,574819620333022;1;-485214,220489127790000;-1116036,381940618400000;-485213,864586953420000;-1116036,833328742100000
;137;186;0,621629160541936;1;-485213,849831649680000;-1116035,701389183300000;-485213,229172979710000;-1116035,666667019900000
;138;187;0,156549250379563;1;-485210,537131180930000;-1116034,638606457300000;-485210,487625961190000;-1116034,787122116400000
;139;188;0,133816712979713;1;-485210,247560239220000;-1116034,280431494300000;-485210,130711793030000;-1116034,345649231900000
;140;189;0,174850315978704;1;-485210,045355793550000;-1116033,737806806800000;-485209,881482256690000;-1116033,676830607200000
;141;190;0,266088222305039;1;-485210,010938811170000;-1116033,126564049600000;-485209,839061188510000;-1116032,923435950000000
;142;191;0,842347072086731;1;-485212,381230713620000;-1116031,552783052700000;-485211,568725203510000;-1116031,775006782000000
;143;192;0,808112401871884;1;-485211,936881039290000;-1116030,833337073700000;-485211,244471620650000;-1116031,250008228200000
;144;193;0,429353937776599;1;-485210,164357659290000;-1116030,996403524700000;-485209,951014935910000;-1116031,369002083800000
;145;194;0,250869128434008;1;-485209,942163524630000;-1116028,812110830100000;-485209,695657406880000;-1116028,858694663300000
;146;195;0,299902351597553;1;-485209,593047454840000;-1116028,313888135400000;-485209,294434318670000;-1116028,286110169300000
;147;196;0,339687886975574;1;-485209,831557440340000;-1116027,692798582800000;-485209,497868928420000;-1116027,756358299400000
;148;197;0,378189251509999;1;-485208,570235688650000;-1116025,759011861400000;-485208,422037667590000;-1116026,106955041400000
;149;198;0,276881765676462;1;-485208,323707838720000;-1116025,182826983300000;-485208,090498246140000;-1116025,332081122600000
;150;199;0,291574443807640;1;-485208,212682257230000;-1116024,958324503200000;-485208,008689547540000;-1116025,166657483400000
;151;200;0,263658704159464;1;-485208,116969345840000;-1116023,825002724800000;-485207,884825476620000;-1116023,700002179700000
;152;201;0,197061721010534;1;-485207,970311039480000;-1116023,206250357700000;-485207,778905519630000;-1116023,253125178900000
;153;76;0,220954694780264;1;-485207,929776391950000;-1116022,592589104100000;-485207,729158503290000;-1116022,499996232300000
;154;159;0,139511247868055;1;-485219,818009954180000;-1116044,904413348500000;-485219,950361944970000;-1116044,860296018400000
;155;161;0,146765484105517;1;-485220,458612983990000;-1116045,814177904000000;-485220,604691821440000;-1116045,799997615900000
;156;161;0,129378374909403;1;-485220,491411003580000;-1116045,862497377400000;-485220,604691821440000;-1116045,799997615900000
;157;161;0,136429197770736;1;-485220,513029277320000;-1116045,901046633700000;-485220,604691821440000;-1116045,799997615900000
;158;163;0,152208657406309;1;-485220,918196735260000;-1116046,838236284000000;-485221,051467238980000;-1116046,764707730200000
;159;164;0,342414053485169;1;-485221,274308057790000;-1116047,381945916500000;-485221,569446446260000;-1116047,555556733200000
;160;165;0,150003954447368;1;-485221,503624640750000;-1116047,726448474000000;-485221,634964755790000;-1116047,653984962300000
;161;166;0,378595770471486;1;-485221,760415607020000;-1116048,149992370300000;-485221,708332803450000;-1116047,774996185000000
;162;167;0,162033338099108;1;-485222,075638545040000;-1116048,634055727400000;-485222,220565568480000;-1116048,561592215700000
;163;168;0,298716252303713;1;-485222,264211836150000;-1116048,977276668200000;-485222,526994468990000;-1116049,119321334600000
;164;168;0,483175380874039;1;-485222,464972893070000;-1116049,598499561200000;-485222,526994468990000;-1116049,119321334600000
;165;170;0,357340176097204;1;-485221,558030005080000;-1116049,245247991300000;-485221,379459095480000;-1116049,554770901100000
;166;171;0,305822766720985;1;-485220,187623517700000;-1116049,698800441600000;-485220,079692028870000;-1116049,984944388500000
;167;173;0,247102062683581;1;-485219,680983223780000;-1116048,958338150100000;-485219,481841908710000;-1116048,812043358600000
;168;173;0,226131326803972;1;-485219,681749907260000;-1116048,706344876700000;-485219,481841908710000;-1116048,812043358600000
;169;174;0,216836287699080;1;-485219,593379760040000;-1116048,231178345400000;-485219,377404551200000;-1116048,250483392000000
;170;175;0,251112287233952;1;-485220,095681616920000;-1116047,158187103000000;-485219,855083687000000;-1116047,230089932700000
;171;176;0,208331058508362;1;-485218,374997934790000;-1116045,813978199100000;-485218,218747521810000;-1116045,951773839100000
;172;177;0,251682296001618;1;-485217,073731040700000;-1116043,849731542400000;-485216,981268430480000;-1116044,083814100100000
;173;178;0,282863404205272;1;-485215,931045500740000;-1116042,821523517400000;-485215,657205639170000;-1116042,892399716900000
;174;179;0,299007434273695;1;-485215,774499451740000;-1116042,462017366400000;-485215,475811203530000;-1116042,475829539800000
;175;180;0,275080987476192;1;-485214,892709851960000;-1116040,740276694800000;-485214,668749999780000;-1116040,900000000100000
;176;181;0,231225070391802;1;-485214,946087054270000;-1116040,272018595400000;-485214,730736496100000;-1116040,356215806000000
;177;182;0,349386510009248;1;-485214,150011364310000;-1116039,362502066200000;-485213,806260490090000;-1116039,300001907400000
;178;150;0,057684932240220;1;-485216,105111928600000;-1116038,693171571700000;-485216,127959654780000;-1116038,640204291100000
;179;151;0,046568993241126;1;-485216,471377061560000;-1116039,532711929600000;-485216,502042958160000;-1116039,497665190600000
;180;152;0,407336527521354;1;-485218,243577360520000;-1116041,339733558000000;-485218,560084266120000;-1116041,596144215700000
;181;153;0,159457487058123;1;-485218,528478338670000;-1116041,876583806500000;-485218,666926208300000;-1116041,797470738200000
;182;155;0,141261046325831;1;-485218,802250820040000;-1116042,845154182500000;-485218,943366546240000;-1116042,851560041300000
;183;156;0,147691913354190;1;-485218,901038355080000;-1116043,062476156700000;-485218,985305172390000;-1116042,941183103500000
;184;157;0,125679597950767;1;-485219,269018584340000;-1116043,918479342500000;-485219,387904690520000;-1116043,877718391800000
;185;158;0,265041797343662;1;-485219,485785996890000;-1116044,272721598200000;-485219,713057463120000;-1116044,409084477900000
;186;159;0,139511247868055;1;-485219,818009954180000;-1116044,904413348500000;-485219,950361944970000;-1116044,860296018400000
;187;238;0,594221469143154;1;-485205,746874284760000;-1116098,837481880600000;-485205,770312142380000;-1116099,431240940500000
;188;240;0,885412336341433;1;-485204,593749999070000;-1116098,236111111200000;-485205,355696011100000;-1116097,785119670000000
;189;240;0,226059405058466;1;-485205,520724214210000;-1116097,939614157900000;-485205,355696011100000;-1116097,785119670000000
;190;241;0,187595521593514;1;-485205,670260109010000;-1116097,905179160900000;-485205,629850222260000;-1116097,721987674200000
;191;242;0,188675661042856;1;-485206,678884370600000;-1116097,344832348900000;-485206,541490755680000;-1116097,215520711200000
;192;243;0,194773200397770;1;-485206,796082152230000;-1116097,271194330600000;-485206,756357329370000;-1116097,080515181200000
;193;244;0,438921138175935;1;-485207,289055422120000;-1116097,218754470100000;-485207,660158373820000;-1116096,984373658700000
;194;245;0,844675418361581;1;-485207,766212464140000;-1116097,919982910600000;-485208,534962464120000;-1116098,269982910500000
;195;246;0,793086678894697;1;-485206,534382867690000;-1116098,399977112200000;-485206,276566433720000;-1116099,149988556500000
;196;238;0,594221469143154;1;-485205,746874284760000;-1116098,837481880600000;-485205,770312142380000;-1116099,431240940500000
;197;26;0,259435909620968;1;-485219,245902331490000;-1116091,934424794000000;-485219,003232781250000;-1116091,842672515700000
;198;26;0,198696451515675;1;-485219,046336093450000;-1116092,036637420500000;-485219,003232781250000;-1116091,842672515700000
;199;28;0,174419724658127;1;-485217,804627891750000;-1116092,479177263800000;-485217,656248410520000;-1116092,387494277900000
;200;32;0,264274482620218;1;-485217,866575532300000;-1116092,599949134300000;-485218,007292102500000;-1116092,823645019400000
;201;33;0,128283321345681;1;-485220,360085375020000;-1116094,178975499500000;-485220,349432025050000;-1116094,306815699200000
;202;34;0,168430508520824;1;-485220,604163891640000;-1116094,055554882900000;-485220,767853099150000;-1116094,095237114900000
;203;35;0,213866511613647;1;-485222,305159435030000;-1116092,661756125000000;-485222,519021170970000;-1116092,660326898600000
;204;24;0,441776114031870;1;-485221,941992509410000;-1116092,348215258900000;-485222,304515128310000;-1116092,095740536000000
;205;26;0,259435909620968;1;-485219,245902331490000;-1116091,934424794000000;-485219,003232781250000;-1116091,842672515700000
;206;220;0,411282655113272;1;-485231,107370447130000;-1116065,733973356000000;-485231,129307470400000;-1116065,323276156800000
;207;220;0,211230968782672;1;-485230,919178823420000;-1116065,344827813100000;-485231,129307470400000;-1116065,323276156800000
;208;221;0,215513272216888;1;-485230,509870402280000;-1116064,546066896300000;-485230,645021568110000;-1116064,378197504000000
;209;216;0,452744391710699;1;-485230,024712344980000;-1116065,578487340600000;-485229,595933579550000;-1116065,723836074800000
;210;217;0,414999401310970;1;-485230,215955646710000;-1116065,787601260700000;-485229,923779835110000;-1116066,082317731600000
;211;219;0,381210550150946;1;-485231,072002396920000;-1116066,021726872100000;-485231,451922268430000;-1116065,990384013600000
;212;220;0,411282655113272;1;-485231,107370447130000;-1116065,733973356000000;-485231,129307470400000;-1116065,323276156800000
;213;226;0,330110621084707;1;-485229,486707438070000;-1116061,478727030800000;-485229,759313113060000;-1116061,664896760100000
;214;227;0,172006896550023;1;-485229,287784822170000;-1116061,054103372900000;-485229,455695728830000;-1116061,016789838000000
;215;228;0,167161945680605;1;-485228,865485885300000;-1116060,195622967800000;-485229,014222673320000;-1116060,119330871400000
;216;229;0,207013348919170;1;-485228,769687438380000;-1116060,027773460600000;-485228,965472581560000;-1116059,960522406000000
;217;203;0,198256988858287;1;-485228,703616307120000;-1116059,909102469400000;-485228,807688569130000;-1116059,740357697900000
;218;204;0,202475266343031;1;-485227,975364083190000;-1116058,738241629900000;-485228,074629858250000;-1116058,561769140900000
;219;205;0,473253739597068;1;-485227,498700607100000;-1116057,890644371300000;-485227,433595860960000;-1116057,421890199000000
;220;206;0,146890852551635;1;-485227,105953317720000;-1116057,074219774500000;-485227,247555015260000;-1116057,035157237200000
;221;207;0,161498895940241;1;-485226,334820131010000;-1116056,535707365300000;-485226,305057736060000;-1116056,376974592200000
;222;208;0,290264808242728;1;-485225,296881113030000;-1116057,826920067400000;-485225,036464038830000;-1116057,955125396400000
;223;209;0,377233787439764;1;-485226,593547342930000;-1116059,250000000000000;-485226,216313555490000;-1116059,250000000000000
;224;210;0,362783675558914;1;-485226,658804629870000;-1116059,470434722300000;-485226,304073876120000;-1116059,546448455200000
;225;211;0,319895987573545;1;-485226,244270061780000;-1116060,375000000000000;-485225,924374074210000;-1116060,375000000000000
;226;212;0,314821612885109;1;-485226,838415310140000;-1116061,586246614300000;-485226,637348372200000;-1116061,828495937200000
;227;213;0,374254177208938;1;-485228,061643006630000;-1116062,585644550600000;-485227,705735803870000;-1116062,701386730400000
;228;214;0,482923751615060;1;-485228,474639678900000;-1116063,506165868800000;-485228,261148418770000;-1116063,939336541600000
;229;223;0,207266180865386;1;-485230,266529598270000;-1116063,955861233900000;-485230,420672173840000;-1116063,817299564800000
;230;224;0,324652133432246;1;-485229,865031776830000;-1116062,789897243700000;-485230,130997167550000;-1116062,976073017300000
;231;225;0,207541192051174;1;-485229,682012113680000;-1116062,122808191700000;-485229,884865814700000;-1116062,078947932000000
;232;226;0,330110621084707;1;-485229,486707438070000;-1116061,478727030800000;-485229,759313113060000;-1116061,664896760100000
;233;264;0,620894668307364;1;-485225,337501907310000;-1116065,162536239300000;-485225,285125405290000;-1116065,781217814200000
;234;265;0,457783699009107;1;-485225,755057118130000;-1116066,057427416800000;-485225,320634868000000;-1116065,913055592400000
;235;268;0,403321619297971;1;-485225,826003691010000;-1116066,908786291700000;-485225,444101756210000;-1116067,038475307400000
;236;269;0,578567113068236;1;-485227,008446572930000;-1116068,422313180500000;-485226,976542922320000;-1116069,000000000000000
;237;269;0,413827912796525;1;-485227,294197530660000;-1116068,734765969000000;-485226,976542922320000;-1116069,000000000000000
;238;271;0,642675296091260;1;-485227,622955144440000;-1116068,824679957200000;-485227,036059272300000;-1116069,086566901300000
;239;272;0,627468532937551;1;-485228,315987292740000;-1116069,483325421300000;-485227,760427969570000;-1116069,774994066000000
;240;273;0,669363146659349;1;-485228,460696003170000;-1116070,241927544800000;-485227,926417601880000;-1116070,645156526900000
;241;274;0,766800258974253;1;-485228,974866704080000;-1116071,752876385600000;-485228,234920022430000;-1116071,551725831300000
;242;275;0,310699659986235;1;-485227,743679273580000;-1116071,719654339100000;-485227,496207564140000;-1116071,531792603400000
;243;276;0,225642997114605;1;-485228,073146561630000;-1116074,706704089200000;-485227,847936219710000;-1116074,720670622100000
